# time, value
523,17.157
524,18.828
525,19.228
526,17.247
527,17.418
528,18.898
529,17.079
530,17.031
531,17.004
532,16.235
533,15.976
534,18.014
535,16.266
536,16.264
537,17.815
538,16.082
539,17.617
540,16.219
541,16.035
542,16.193
543,15.936
544,16.009
545,15.919
546,15.72
547,20.113
548,23.22
549,22.969
550,22.492
551,22.519
552,22.31
553,22.154
554,22.181
555,22.182
556,22.328
557,21.909
558,22.576
559,22.11
560,22.099
561,23.504
562,14.16
563,12.31
564,13.19
565,13.02
566,12.927
567,13.585
568,13.034
569,12.805
570,12.764
571,14.795
572,12.74
573,12.537
574,12.736
575,12.446
576,12.711
577,12.332
578,12.402
579,13.424
580,11.6
581,11.49
582,11.748
583,11.571
584,11.669
585,11.918
586,12.29
587,12.011
588,12.021
589,11.973
590,12.007
591,13.34
592,11.279
593,12.154
594,12.656
595,10.803
596,12.444
597,10.47
598,10.414
599,10.328
600,10.419
601,10.877
602,12.305
603,10.563
604,10.579
605,10.614
606,10.506
607,11.255
608,11.496
609,11.977
610,11.774
611,11.787
612,11.754
613,14.468
614,12.539
615,14.346
616,12.634
617,12.174
618,11.835
619,11.887
620,11.95
621,11.967
622,11.938
623,11.51
624,11.458
625,11.205
626,11.01
627,10.942
628,11.268
629,11.601
630,13.146
631,11.876
632,11.285
633,8.756
634,8.984
635,8.463
636,8.903
637,8.182
638,7.578
639,14.691
640,14.436
641,14.809
642,15.172
643,8.702
644,14.631
645,15.138
646,12.481
647,6.954
648,4.533
649,4.176
650,4.209
651,4.782
652,4.906
653,4.9
654,7.537
655,7.349
656,6.398
657,5.641
658,5.599
659,5.482
660,5.695
661,5.734
662,5.55
663,5.597
664,8.453
665,6.857
666,6.079
667,6.21
668,6.408
669,13.153
670,6.107
671,6.556
672,6.922
673,6.935
674,7.508
675,7.811
676,6.763
677,13.951
678,9.783
679,13.811
680,8.911
681,7.018
682,6.619
683,8.697
684,9.025
685,6.336
686,6.555
687,6.685
688,6.452
689,6.38
690,5.98
691,13.279
692,15.626
693,5.026
694,12.465
695,16.077
696,12.475
697,12.504
698,12.234
699,5.102
700,5.537
701,13.753
702,5.957
703,6.214
704,7.049
705,6.202
706,6.634
707,13.132
708,8.213
709,17.513
710,15.283
711,9.212
712,16.505
713,16.328
714,16.453
715,17.46
716,15.938
717,17.681
718,15.422
719,14.673
720,6.713
721,13.849
722,5.355
723,14.012
724,13.968
725,14.522
726,14.481
727,14.028
728,14.234
729,13.967
730,14.716
731,14.462
732,14.694
733,15.148
734,14.831
735,15.381
736,7.241
737,7.525
738,7.363
739,7.31
740,7.889
741,8.032
742,7.095
743,10.888
744,6.921
745,7.01
746,7.941
747,9.583
748,7.541
749,9.867
750,9.352
751,8.913
752,9.485
753,13.211
754,12.771
755,12.114
756,11.651
757,13.19
758,8.486
759,8.565
760,8.594
761,9.668
762,10.683
763,7.809
764,7.854
765,8.19
766,8.27
767,7.917
768,8.515
769,8.118
770,9.673
771,10.072
772,9.639
773,8.71
774,12.519
775,9.921
776,12.072
777,14.681
778,14.094
779,13.728
780,15.0
781,15.517
782,17.194
783,15.65
784,15.695
785,15.586
786,15.724
787,15.775
788,15.359
789,13.785
790,16.511
791,14.391
792,16.331
793,14.893
794,14.329
795,13.452
796,15.851
797,14.552
798,15.014
799,15.317
800,15.338
801,15.525
802,15.394
803,14.949
804,14.94
805,14.906
806,15.199
807,15.101
808,14.883
809,13.426
810,12.065
811,13.591
812,12.565
813,13.034
814,16.048
815,15.748
816,15.542
817,13.192
818,13.496
819,12.853
820,13.07
821,13.548
822,16.115
823,15.007
824,15.509
825,15.473
826,15.813
827,16.756
828,14.918
829,15.497
830,16.032
831,16.483
832,16.26
833,15.957
834,15.341
835,15.595
836,14.687
837,19.32
838,16.877
839,17.694
840,18.006
841,18.36
842,17.894
843,18.156
844,17.823
845,17.973
846,18.162
847,18.28
848,20.285
849,18.468
850,18.751
851,18.098
852,17.939
853,17.738
854,19.517
855,17.935
856,17.604
857,17.51
858,17.573
859,17.408
860,19.469
861,19.746
862,19.941
863,20.041
864,20.53
865,20.541
866,22.161
867,20.69
868,20.57
869,20.57
870,20.622
871,20.708
872,21.123
873,20.709
874,20.983
875,20.929
876,20.928
877,20.019
878,19.944
879,20.448
880,20.031
881,20.266
882,20.388
883,20.515
884,20.622
885,20.506
886,23.506
887,23.329
888,22.89
889,22.803
890,23.687
891,19.537
892,19.262
893,19.107
894,19.428
895,20.314
896,20.195
897,20.118
898,19.951
899,20.003
900,20.553
901,20.841
902,20.792
903,20.986
904,21.222
905,22.662
906,21.351
907,21.465
908,21.662
909,21.483
910,21.112
911,21.448
912,21.033
913,20.984
914,21.026
915,20.062
916,20.207
917,21.737
918,20.08
919,20.163
920,19.896
921,19.902
922,19.613
923,20.182
924,19.881
925,19.148
926,20.959
927,19.229
928,19.266
929,20.377
930,21.005
931,20.964
932,20.496
933,20.573
934,22.457
935,20.487
936,20.467
937,20.689
938,20.647
939,20.413
940,20.331
941,20.079
942,20.078
943,21.56
944,19.713
945,21.019
946,20.29
947,19.927
948,20.26
949,20.529
950,20.213
951,20.476
952,20.665
953,20.709
954,20.305
955,20.389
956,20.3
957,20.283
958,21.77
959,21.329
960,21.858
961,21.741
962,22.635
963,20.774
964,20.905
965,20.93
966,21.065
967,20.771
968,20.189
969,20.112
970,20.004
971,19.955
972,19.969
973,19.715
974,19.215
975,18.704
976,18.393
977,18.493
978,18.722
979,18.807
980,18.673
981,15.71
982,15.944
983,15.744
984,15.791
985,15.948
986,15.75
987,15.778
988,14.411
989,16.639
990,13.944
991,13.685
992,13.731
993,13.521
994,13.929
995,13.829
996,14.17
997,14.163
998,13.888
999,13.737
1000,13.586
1001,13.433
1002,13.166
1003,13.295
1004,13.412
1005,13.61
1006,14.876
1007,14.922
1008,15.029
1009,14.926
1010,14.975
1011,14.389
1012,16.414
1013,14.535
1014,14.384
1015,14.488
1016,14.792
1017,14.753
1018,14.686
1019,14.807
1020,14.52
1021,14.582
1022,14.593
1023,14.677
1024,15.426
1025,15.311
1026,15.503
1027,16.472
1028,16.941
1029,16.699
1030,16.619
1031,16.632
1032,16.669
1033,16.451
1034,16.598
1035,16.206
1036,16.271
1037,16.14
1038,16.086
1039,17.759
1040,15.703
1041,15.401
1042,13.856
1043,14.201
1044,12.615
1045,12.762
1046,12.556
1047,14.472
1048,12.589
1049,12.769
1050,13.926
1051,14.034
1052,14.51
1053,14.567
1054,14.72
1055,14.787
1056,14.738
1057,14.387
1058,14.337
1059,14.368
1060,14.311
1061,14.223
1062,14.161
1063,15.967
1064,14.687
1065,13.383
1066,13.209
1067,13.281
1068,13.357
1069,12.639
1070,12.747
1071,12.78
1072,12.395
1073,12.426
1074,12.407
1075,12.625
1076,12.474
1077,12.493
1078,12.685
1079,12.572
1080,12.401
1081,12.286
1082,12.461
1083,12.556
1084,12.401
1085,12.622
1086,12.33
1087,12.236
1088,12.43
1089,12.087
1090,11.915
1091,12.129
1092,12.012
1093,12.364
1094,12.186
1095,12.952
1096,14.59
1097,12.806
1098,13.099
1099,12.879
1100,13.047
1101,12.904
1102,12.81
1103,12.727
1104,12.715
1105,12.705
1106,12.909
1107,12.954
1108,12.68
1109,12.658
1110,13.704
1111,12.174
1112,12.104
1113,12.243
1114,12.657
1115,12.377
1116,12.513
1117,12.313
1118,12.607
1119,12.423
1120,12.256
1121,12.693
1122,12.537
1123,12.408
1124,12.438
1125,12.25
1126,12.164
1127,11.968
1128,12.226
1129,12.218
1130,12.097
1131,12.54
1132,14.463
1133,12.537
1134,12.696
1135,12.773
1136,14.772
1137,12.657
1138,12.679
1139,12.611
1140,14.196
1141,12.864
1142,12.692
1143,12.835
1144,12.594
1145,12.8
1146,12.536
1147,12.516
1148,12.576
1149,12.658
1150,12.734
1151,12.489
1152,12.664
1153,12.621
1154,12.583
1155,14.097
1156,14.4
1157,12.865
1158,12.533
1159,12.469
1160,14.373
1161,15.924
1162,15.64
1163,15.666
1164,17.658
1165,16.272
1166,15.807
1167,15.762
1168,15.843
1169,15.952
1170,16.079
1171,16.031
1172,18.181
1173,16.093
1174,16.209
1175,16.205
1176,18.733
1177,17.767
1178,18.044
1179,16.278
1180,17.882
1181,15.966
1182,18.04
1183,16.072
1184,17.539
1185,16.03
1186,18.027
1187,20.162
1188,18.159
1189,20.079
1190,18.569
1191,20.414
1192,18.0
1193,19.94
1194,18.517
1195,18.518
1196,19.668
1197,19.837
1198,17.895
1199,17.881
1200,18.543
1201,18.595
1202,18.436
1203,18.327
1204,18.59
1205,18.412
1206,18.885
1207,20.065
1208,20.748
1209,20.953
1210,18.46
1211,18.415
1212,18.484
1213,20.791
1214,19.007
1215,20.454
1216,22.065
1217,20.708
1218,20.469
1219,20.583
1220,20.77
1221,20.995
1222,21.094
1223,20.655
1224,20.519
1225,20.534
1226,20.326
1227,19.973
1228,20.798
1229,24.007
1230,23.395
1231,21.679
1232,23.256
1233,23.406
1234,20.007
1235,20.479
1236,21.231
1237,22.626
1238,20.942
1239,21.021
1240,21.227
1241,23.161
1242,21.374
1243,21.248
1244,22.46
1245,23.899
1246,21.851
1247,21.56
1248,21.765
1249,21.206
1250,21.265
1251,21.837
1252,22.205
1253,26.27
1254,26.246
1255,25.523
1256,25.533
1257,25.563
1258,23.241
1259,29.654
1260,25.293
1261,23.038
1262,24.624
1263,29.058
1264,23.173
1265,22.52
1266,33.731
1267,37.548
1268,36.309
1269,36.685
1270,36.245
1271,36.48
1272,37.223
1273,38.141
1274,36.876
1275,40.594
1276,47.731
1277,43.282
1278,41.552
1279,41.576
1280,42.378
1281,41.158
1282,41.924
1283,40.577
1284,44.154
1285,43.966
1286,43.579
1287,47.258
1288,49.602
1289,50.695
1290,50.521
1291,51.83
1292,54.369
1293,54.303
1294,59.075
1295,54.612
1296,54.429
1297,55.291
1298,53.635
1299,57.931
1300,53.941
1301,57.495
1302,61.076
1303,55.774
1304,52.737
1305,56.23
1306,57.668
1307,56.768
1308,54.707
1309,54.586
1310,57.204
1311,56.476
1312,54.653
1313,57.247
1314,54.785
1315,55.137
1316,55.35
1317,55.244
1318,54.813
1319,54.797
1320,56.911
1321,55.751
1322,57.09
1323,59.166
1324,57.251
1325,56.452
1326,64.546
1327,61.609
1328,61.667
1329,60.321
1330,58.686
1331,61.541
1332,62.653
1333,59.212
1334,54.033
1335,52.57
1336,55.276
1337,57.933
1338,56.539
1339,63.485
1340,57.579
1341,54.772
1342,56.343
1343,57.847
1344,55.981
1345,59.342
1346,57.533
1347,56.365
1348,56.291
1349,56.268
1350,56.707
1351,60.218
1352,60.376
1353,60.99
1354,62.872
1355,68.251
1356,63.922
1357,61.281
1358,56.482
1359,53.596
1360,56.326
1361,54.395
1362,59.355
1363,61.045
1364,63.116
1365,59.529
1366,59.985
1367,59.338
1368,60.005
1369,60.018
1370,58.807
1371,55.371
1372,57.085
1373,58.03
1374,59.999
1375,61.483
1376,60.841
1377,61.691
1378,65.518
1379,60.555
1380,54.589
1381,57.659
1382,62.86
1383,59.59
1384,59.601
1385,60.994
1386,61.107
1387,63.79
1388,60.836
1389,59.788
1390,58.894
1391,57.969
1392,60.468
1393,60.055
1394,56.054
1395,59.231
1396,56.772
1397,56.527
1398,53.493
1399,55.872
1400,57.004
1401,57.65
1402,56.752
1403,56.18
1404,57.316
1405,51.831
1406,58.013
1407,57.999
1408,62.057
1409,64.369
1410,61.072
1411,62.107
1412,62.523
1413,58.756
1414,60.491
1415,61.07
1416,61.329
1417,63.062
1418,63.357
1419,62.91
1420,63.059
1421,66.673
1422,66.386
1423,63.367
1424,60.645
1425,60.289
1426,62.435
1427,57.532
1428,55.673
1429,53.946
1430,59.99
1431,64.232
1432,65.353
1433,65.485
1434,65.878
1435,65.216
1436,64.384
1437,63.705
1438,64.866
1439,64.415
1440,65.563
1441,70.746
1442,74.287
1443,66.717
1444,60.83
1445,59.303
1446,69.177
1447,64.54
1448,63.728
1449,62.244
1450,64.662
1451,66.201
1452,65.644
1453,64.636
1454,54.385
1455,63.667
1456,64.677
1457,62.27
1458,63.909
1459,66.064
1460,64.516
1461,63.566
1462,64.434
1463,64.387
1464,53.993
1465,65.457
1466,58.951
1467,56.88
1468,61.167
1469,57.619
1470,56.433
1471,56.671
1472,58.169
1473,55.35
1474,55.617
1475,63.041
1476,58.311
1477,55.506
1478,62.059
1479,56.072
1480,60.708
1481,56.812
1482,60.562
1483,56.959
1484,57.885
1485,66.218
1486,57.828
1487,56.755
1488,54.033
1489,52.335
1490,62.883
1491,60.073
1492,61.924
1493,56.095
1494,63.661
1495,65.607
1496,55.938
1497,55.454
1498,50.949
1499,54.177
1500,56.329
1501,57.831
1502,58.514
1503,53.099
1504,52.076
1505,49.899
1506,54.253
1507,53.087
1508,51.417
1509,52.099
1510,54.731
1511,54.308
1512,49.758
1513,49.03
1514,52.251
1515,52.746
1516,55.99
1517,48.611
1518,50.61
1519,53.663
1520,53.513
1521,52.65
1522,54.218
1523,53.176
1524,54.486
1525,55.636
1526,52.488
1527,48.849
1528,47.858
1529,47.514
1530,52.588
1531,46.865
1532,45.199
1533,46.734
1534,48.189
1535,48.663
1536,45.197
1537,45.234
1538,44.3
1539,44.762
1540,40.957
1541,39.554
1542,39.912
1543,38.582
1544,39.538
1545,41.608
1546,39.313
1547,38.597
1548,37.963
1549,38.307
1550,37.421
1551,36.13
1552,38.176
1553,37.591
1554,38.948
1555,38.403
1556,38.227
1557,39.266
1558,39.088
1559,38.484
1560,35.789
1561,36.196
1562,36.25
1563,36.217
1564,36.354
1565,36.257
1566,36.473
1567,37.743
1568,35.609
1569,35.529
1570,35.754
1571,35.887
1572,38.798
1573,39.293
1574,39.088
1575,39.224
1576,39.186
1577,36.139
1578,37.99
1579,35.76
1580,35.749
1581,40.042
1582,39.078
1583,38.435
1584,38.589
1585,38.537
1586,38.087
1587,40.85
1588,38.151
1589,39.151
1590,37.294
1591,37.339
1592,37.33
1593,37.302
1594,36.977
1595,38.342
1596,32.747
1597,32.384
1598,31.653
1599,32.23
1600,33.681
1601,31.969
1602,29.533
1603,29.313
1604,28.505
1605,29.211
1606,29.261
1607,28.643
1608,29.203
1609,29.06
1610,28.765
1611,28.599
1612,28.529
1613,28.908
1614,28.773
1615,28.573
1616,28.886
1617,28.816
1618,30.564
1619,30.619
1620,28.77
1621,28.708
1622,28.695
1623,29.859
1624,29.805
1625,29.617
1626,29.604
1627,30.95
1628,29.209
1629,31.124
1630,28.996
1631,28.716
1632,28.648
1633,28.495
1634,28.367
1635,28.573
1636,28.143
1637,27.88
1638,27.17
1639,27.447
1640,27.355
1641,27.274
1642,27.506
1643,27.3
1644,28.965
1645,27.035
1646,24.242
1647,24.272
1648,24.195
1649,24.144
1650,23.919
1651,23.302
1652,23.663
1653,23.411
1654,22.896
1655,21.621
1656,21.455
1657,21.496
1658,22.028
1659,23.604
1660,22.014
1661,22.049
1662,21.967
1663,22.131
1664,22.094
1665,22.128
1666,22.258
1667,21.242
1668,21.171
1669,21.165
1670,21.354
1671,21.917
1672,22.271
1673,23.057
1674,22.297
1675,22.258
1676,22.431
1677,22.904
1678,22.225
1679,22.509
1680,22.812
1681,22.228
1682,22.181
1683,22.256
1684,22.684
1685,22.675
1686,23.087
1687,23.132
1688,22.973
1689,22.453
1690,22.49
1691,22.458
1692,22.492
1693,22.14
1694,23.987
1695,21.587
1696,21.161
1697,21.08
1698,22.971
1699,20.768
1700,17.804
1701,17.692
1702,17.891
1703,17.726
1704,17.764
1705,16.411
1706,17.451
1707,16.039
1708,15.832
1709,15.835
1710,17.566
1711,15.863
1712,15.778
1713,15.764
1714,16.584
1715,16.794
1716,17.092
1717,17.213
1718,19.142
1719,17.637
1720,18.034
1721,18.53
1722,19.07
1723,19.617
1724,21.124
1725,20.571
1726,20.96
1727,20.802
1728,20.783
1729,22.227
1730,19.55
1731,19.74
1732,19.063
1733,18.914
1734,17.776
1735,17.79
1736,17.036
1737,17.344
1738,17.419
1739,17.158
1740,16.832
1741,16.815
1742,16.743
1743,16.76
1744,16.786
1745,16.949
1746,18.673
1747,16.638
1748,16.626
1749,16.739
1750,16.787
1751,17.526
1752,17.473
1753,17.162
1754,17.166
1755,17.382
1756,17.09
1757,17.155
1758,17.095
1759,17.593
1760,17.137
1761,17.082
1762,17.103
1763,17.168
1764,16.863
1765,16.872
1766,14.6
1767,14.078
1768,15.404
1769,13.734
1770,13.778
1771,13.961
1772,13.74
1773,13.654
1774,13.976
1775,13.857
1776,15.282
1777,13.682
1778,13.664
1779,13.748
1780,13.73
1781,13.759
1782,13.484
1783,13.562
1784,13.507
1785,13.5
1786,13.5
1787,13.545
1788,13.755
1789,13.562
1790,13.581
1791,13.71
1792,13.589
1793,13.581
1794,13.681
1795,14.09
1796,13.511
1797,13.4
1798,13.498
1799,13.568
1800,13.581
1801,13.508
1802,13.788
1803,13.92
1804,13.436
1805,13.454
1806,13.63
1807,13.657
1808,13.572
1809,13.565
1810,13.933
1811,13.803
1812,13.572
1813,13.608
1814,13.539
1815,13.737
1816,15.408
1817,13.844
1818,13.544
1819,13.697
1820,15.59
1821,13.652
1822,13.685
1823,13.706
1824,14.036
1825,13.823
1826,14.046
1827,14.058
1828,15.84
1829,13.982
1830,14.026
1831,14.413
1832,13.872
1833,13.957
1834,14.007
1835,13.964
1836,13.917
1837,13.767
1838,13.716
1839,14.057
1840,13.849
1841,13.777
1842,13.898
1843,13.726
1844,13.585
1845,13.552
1846,13.801
1847,13.524
1848,13.728
1849,13.646
1850,14.151
1851,14.333
1852,14.481
1853,14.639
1854,14.238
1855,14.294
1856,14.286
1857,14.07
1858,15.285
1859,16.331
1860,17.165
1861,18.944
1862,17.161
1863,17.169
1864,17.303
1865,17.193
1866,17.126
1867,17.262
1868,17.317
1869,18.627
1870,16.745
1871,18.261
1872,16.768
1873,16.279
1874,16.277
1875,15.718
1876,15.388
1877,16.628
1878,14.291
1879,15.879
1880,16.928
1881,17.633
1882,17.74
1883,17.522
1884,17.575
1885,17.644
1886,17.857
1887,17.579
1888,17.608
1889,17.901
1890,17.572
1891,17.649
1892,17.599
1893,17.43
1894,19.122
1895,17.227
1896,19.376
1897,17.357
1898,19.23
1899,17.329
1900,17.418
1901,19.257
1902,20.969
1903,18.665
1904,19.028
1905,20.898
1906,18.39
1907,18.295
1908,19.788
1909,20.456
1910,20.429
1911,20.453
1912,19.672
1913,20.366
1914,20.53
1915,20.441
1916,19.94
1917,20.083
1918,20.419
1919,20.013
1920,22.042
1921,20.156
1922,19.981
1923,22.09
1924,20.112
1925,20.312
1926,20.57
1927,22.151
1928,20.407
1929,19.817
1930,19.874
1931,20.104
1932,19.87
1933,21.584
1934,22.963
1935,22.104
1936,21.298
1937,21.244
1938,21.563
1939,21.639
1940,21.897
1941,23.72
1942,24.646
1943,22.963
1944,22.795
1945,23.205
1946,23.333
1947,23.383
1948,25.124
1949,24.876
1950,26.174
1951,24.361
1952,25.94
1953,23.913
1954,23.678
1955,24.147
1956,26.76
1957,25.476
1958,27.014
1959,25.939
1960,26.238
1961,25.916
1962,26.915
1963,26.936
1964,26.49
1965,27.507
1966,27.069
1967,26.159
1968,24.995
1969,25.255
1970,28.234
1971,24.713
1972,27.93
1973,24.098
1974,24.905
1975,24.711
1976,25.868
1977,25.946
1978,26.466
1979,28.046
1980,23.31
1981,23.769
1982,22.59
1983,24.183
1984,22.83
1985,33.784
1986,36.115
1987,39.086
1988,38.29
1989,38.872
1990,39.24
1991,40.468
1992,43.911
1993,46.118
1994,43.789
1995,43.945
1996,43.78
1997,48.386
1998,43.988
1999,49.034
2000,44.333
2001,42.655
2002,46.205
2003,45.088
2004,47.882
2005,51.019
2006,50.949
2007,54.463
2008,54.366
2009,57.065
2010,56.459
2011,57.288
2012,58.331
2013,64.077
2014,60.487
2015,60.752
2016,59.895
2017,63.327
2018,61.91
2019,61.906
2020,62.182
2021,59.77
2022,60.078
2023,61.002
2024,60.073
2025,60.725
2026,59.082
2027,61.324
2028,62.176
2029,61.157
2030,61.177
2031,62.726
2032,59.93
2033,63.127
2034,60.811
2035,62.759
2036,59.688
2037,55.233
2038,60.976
2039,61.509
2040,57.936
2041,63.877
2042,59.896
2043,62.272
2044,65.8
2045,59.213
2046,61.655
2047,60.223
2048,59.455
2049,57.891
2050,56.197
2051,56.805
2052,58.117
2053,55.766
2054,64.27
2055,62.85
2056,59.552
2057,66.08
2058,62.805
2059,59.178
2060,67.032
2061,65.435
2062,59.409
2063,57.534
2064,64.75
2065,57.952
2066,58.373
2067,60.749
2068,61.446
2069,62.075
2070,66.116
2071,62.416
2072,60.542
2073,63.79
2074,62.412
2075,61.304
2076,62.429
2077,60.714
2078,63.831
2079,60.659
2080,63.325
2081,63.883
2082,67.586
2083,64.04
2084,61.962
2085,59.62
2086,60.541
2087,64.147
2088,59.366
2089,59.814
2090,59.579
2091,62.137
2092,61.343
2093,59.446
2094,65.331
2095,65.013
2096,66.344
2097,65.039
2098,66.791
2099,67.894
2100,68.157
2101,67.649
2102,63.246
2103,60.341
2104,59.984
2105,59.35
2106,63.825
2107,60.704
2108,58.239
2109,58.575
2110,64.646
2111,64.221
2112,67.858
2113,67.409
2114,65.225
2115,64.122
2116,66.356
2117,64.446
2118,61.352
2119,61.534
2120,61.49
2121,57.837
2122,61.424
2123,61.757
2124,64.499
2125,66.637
2126,66.61
2127,72.038
2128,75.283
2129,66.931
2130,69.803
2131,72.297
2132,69.267
2133,72.053
2134,72.682
2135,65.136
2136,70.203
2137,64.969
2138,71.807
2139,66.698
2140,70.545
