# time, value
340,10.804580
341,17.615106
342,13.074924
343,15.413197
344,12.435613
345,14.197760
346,17.493210
347,13.699227
348,13.427105
349,16.507565
350,14.591207
351,15.861844
352,16.895065
353,14.280648
354,13.960294
355,16.020318
356,13.130347
357,11.404219
358,18.163200
359,12.226395
360,11.473228
361,10.221283
362,10.561479
363,11.560692
364,10.953415
365,17.208110
366,16.380876
367,19.667312
368,14.533426
369,17.512561
370,10.714093
371,11.015859
372,13.190915
373,19.081390
374,11.697725
375,17.584450
376,13.444350
377,12.972534
378,16.973058
379,20.055683
380,12.462744
381,17.968670
382,14.187626
383,18.978507
384,17.918835
385,15.295095
386,13.232990
387,20.129050
388,15.124449
389,20.779814
390,14.951834
391,21.264259
392,18.932618
393,14.827866
394,18.793262
395,14.146840
396,16.098431
397,20.370976
398,18.227232
399,21.055795
400,21.994070
401,21.808066
402,17.399871
403,22.841981
404,20.275929
405,14.565207
406,17.736850
407,20.500099
408,20.860021
409,14.440587
410,13.647808
411,16.159820
412,21.118406
413,18.705893
414,18.331838
415,17.619205
416,17.247183
417,12.524334
418,17.948464
419,15.346041
420,14.948355
421,17.292236
422,22.626858
423,15.640988
424,22.909885
425,19.067343
426,21.188459
427,17.684906
428,21.718942
429,20.230435
430,15.385863
431,24.776306
432,22.050914
433,22.856862
434,15.571122
435,18.621811
436,17.072902
437,22.434127
438,16.500917
439,16.992452
440,20.527008
441,21.795515
442,15.842366
443,21.206796
444,13.642974
445,15.868826
446,23.840902
447,16.216355
448,23.344495
449,20.440641
450,21.980339
451,21.561519
452,26.142750
453,18.157259
454,26.965361
455,27.186638
456,24.164741
457,25.792516
458,27.434277
459,23.473439
460,19.503076
461,13.513184
462,24.196239
463,14.973204
464,22.983785
465,16.050675
466,14.611221
467,14.959572
468,21.520409
469,23.810269
470,15.458338
471,23.436991
472,26.370412
473,18.685488
474,20.031386
475,18.889696
476,28.232845
477,22.439463
478,19.929877
479,28.844807
480,27.385661
481,19.115778
482,24.013401
483,15.854962
484,18.558804
485,25.235524
486,22.305843
487,17.415686
488,17.785770
489,20.233785
490,22.716561
491,26.589962
492,29.080947
493,29.295329
494,23.023134
495,25.235320
496,25.442619
497,29.839421
498,22.556104
499,22.612635
500,26.751453
501,23.994412
502,16.607929
503,19.098195
504,17.991550
505,20.406369
506,26.175139
507,26.264006
508,20.212084
509,26.408470
510,19.835769
511,23.720264
512,24.028965
513,26.548586
514,26.578528
515,29.045516
516,28.646338
517,23.549106
518,32.093724
519,29.576776
520,22.550072
521,22.764136
522,28.821128
523,28.517552
524,30.892164
525,22.835280
526,24.260026
527,26.960614
528,20.813058
529,28.699651
530,31.211079
531,20.514528
532,25.678647
533,22.678715
534,23.901438
535,22.432932
536,29.920609
537,22.964885
538,19.410979
539,28.267405
540,26.200427
541,19.999482
542,22.250607
543,32.779495
544,22.565843
545,18.367395
546,20.865060
547,23.219003
548,24.787743
549,31.819893
550,29.132394
551,25.606213
552,33.478695
553,28.554893
554,24.481942
555,36.251239
556,37.289831
557,30.050724
558,23.539723
559,21.159777
560,30.296230
561,27.817155
562,29.498896
563,36.334777
564,31.976671
565,18.238905
566,31.733160
567,32.748582
568,33.407624
569,20.370344
570,24.135976
571,18.471188
572,25.154148
573,27.142591
574,21.382991
575,31.864800
576,22.185976
577,36.381607
578,39.074401
579,24.850571
580,37.434673
581,30.870236
582,21.360536
583,34.211452
584,33.864507
585,39.405465
586,29.151837
587,36.311198
588,32.381212
589,27.747034
590,23.224173
591,24.761903
592,24.506183
593,23.211741
594,24.814219
595,24.811586
596,36.804723
597,35.990494
598,22.151432
599,34.801365
600,19.017368
601,24.677578
602,18.997450
603,33.418319
604,35.292845
605,36.938624
606,36.279702
607,31.870366
608,22.468882
609,35.313101
610,30.794785
611,35.236894
612,29.691454
613,35.876200
614,28.934967
615,30.634323
616,26.433703
617,22.816094
618,24.796953
619,34.549414
620,38.027294
621,34.168039
622,40.999020
623,30.014096
624,37.393638
625,23.569755
626,37.369622
627,33.728656
628,29.276038
629,26.103418
630,39.842486
631,37.667144
632,35.084391
633,39.751709
634,26.565100
635,36.474958
636,30.018739
637,27.787464
638,23.597049
639,35.708140
640,34.404564
641,38.615309
642,30.019061
643,33.211227
644,24.738788
645,27.990626
646,34.502148
647,40.740452
648,35.199727
649,28.733427
650,29.916260
651,30.414761
652,25.683770
653,29.442364
654,32.813875
655,28.642141
656,41.035484
657,35.754478
658,40.523389
659,40.075059
660,33.565429
661,34.453942
662,32.667828
663,25.293750
664,23.711805
665,25.099551
666,26.521125
667,38.791319
668,32.292034
669,28.356102
670,26.223787
671,39.875879
672,24.683578
673,38.172852
674,31.019954
675,26.658380
676,25.946480
677,37.278925
678,25.578497
679,30.625339
680,25.875502
681,37.337583
682,29.326658
683,19.356777
684,24.110086
685,21.387145
686,19.628008
687,26.350931
688,28.644651
689,22.760833
690,20.471820
691,22.924747
692,25.308409
693,33.669651
694,21.560634
695,27.284783
696,30.684675
697,30.866370
698,23.176982
699,27.887216
700,24.175593
701,31.713692
702,24.058387
703,37.330743
704,28.261422
705,32.282617
706,32.209842
707,22.203303
708,35.261799
709,26.259150
710,26.718689
711,31.160163
712,33.616421
713,23.003891
714,29.241824
715,33.178298
716,25.175845
717,29.160846
718,27.991164
719,21.659249
720,34.224196
721,26.442745
722,32.808437
723,25.712356
724,36.077703
725,31.383932
726,21.254789
727,21.606555
728,30.599752
729,24.243379
730,25.585532
731,33.039431
732,32.323247
733,29.747776
734,21.403160
735,27.537306
736,34.324239
737,26.650524
738,25.715150
739,19.869302
740,32.503086
741,20.526506
742,28.143253
743,29.830602
744,21.445084
745,23.712835
746,29.798239
747,18.537267
748,30.490746
749,24.893754
750,27.684794
751,25.369154
752,24.039727
753,26.306157
754,31.660056
755,29.713433
756,21.092735
757,20.260558
758,28.293653
759,20.182758
760,25.793039
761,17.009733
762,22.151823
763,26.259470
764,20.048110
765,20.681756
766,31.217724
767,19.431366
768,26.361507
769,26.075074
770,25.877704
771,19.649635
772,29.494475
773,27.838898
774,27.969941
775,22.767104
776,24.172058
777,26.628807
778,17.934346
779,26.633898
780,29.590396
781,27.052055
782,26.434718
783,28.746966
784,19.665879
785,25.845988
786,24.298457
787,16.418900
788,25.058561
789,22.567101
790,24.941638
791,21.667523
792,24.339634
793,18.176314
794,16.534294
795,26.826446
796,25.479105
797,24.113169
798,15.503065
799,17.664926
800,21.401197
801,23.042994
802,23.309513
803,16.818863
804,23.424090
805,14.588366
806,20.274012
807,23.755073
808,23.665287
809,24.648735
810,18.372995
811,15.404041
812,16.068739
813,16.882148
814,21.117345
815,16.772082
816,15.400011
817,15.332904
818,15.302059
819,19.351627
820,22.404510
821,14.965469
822,22.270624
823,13.570596
824,10.151923
825,16.674822
826,17.584774
827,15.908259
828,18.914676
829,19.510514
830,15.076296
831,12.841914
832,14.724442
833,12.317174
834,15.378511
835,16.249838
836,11.793691
837,17.366603
838,10.644105
839,12.303463
840,17.049467
841,13.186909
842,18.272012
843,17.068108
844,18.351032
845,12.189160
846,15.941222
847,17.715871
848,16.048558
849,13.623253
850,8.294328
851,8.305108
852,8.504288
853,11.088155
854,11.236729
855,11.347997
856,16.014033
857,12.766956
858,13.181631
859,12.259444
860,16.376854
861,16.181942
862,16.153516
863,12.233182
864,13.112963
865,12.788698
866,7.618053
867,7.583798
868,8.493840
869,12.460267
870,10.787860
871,9.695884
872,14.369138
873,11.858386
874,11.737534
875,10.558046
876,14.904802
877,11.818979
878,8.710002
879,6.247126
880,9.011960
881,8.408474
882,9.534249
883,9.513245
884,10.379409
885,10.526089
886,11.842188
887,9.196374
888,9.047556
889,12.669133
890,8.469188
891,9.184602
892,9.590693
893,11.909374
894,12.168350
895,10.387195
896,9.034472
897,8.517762
898,6.482533
899,9.456338
900,7.020332
901,5.291444
902,7.822235
903,7.077691
904,8.304023
905,5.407684
906,8.916824
907,7.814442
908,11.849724
909,7.550517
910,10.403812
911,9.737879
912,10.427941
913,8.132432
914,10.742309
915,8.744226
916,8.078149
917,8.694888
918,7.705794
919,10.503306
920,10.002362
921,8.582681
922,7.242930
923,4.992108
924,4.697528
925,7.838108
926,5.584001
927,5.435663
928,5.450531
929,5.707016
930,4.300439
931,7.142100
932,7.108723
933,6.745010
934,3.891654
935,6.616315
936,6.966966
937,5.398288
938,5.319588
939,5.888194
940,4.711942
941,5.906765
942,6.522797
943,4.108365
944,6.416528
945,4.346665
946,3.635611
947,5.887082
948,4.771279
949,4.254857
950,6.474624
951,5.882588
952,4.561740
953,6.764779
954,4.969000
955,5.863875
956,5.432024
957,6.302072
958,5.559595
959,4.235990
960,4.529927
961,4.196014
962,3.911648
963,4.962629
964,5.862812
965,6.883708
966,4.303012
967,5.183801
968,4.476895
969,5.942319
970,4.031305
971,6.316505
972,4.185086
973,7.426833
974,5.338875
975,7.285760
976,6.516070
977,7.109158
978,6.931389
979,6.673562
980,6.157817
981,4.942323
982,3.794967
983,7.674029
984,7.283011
985,6.638551
986,7.621423
987,10.322007
988,8.854825
989,10.926248
990,11.386078
991,11.183328
992,10.319483
993,11.318757
994,10.686844
995,10.038018
996,11.129732
997,11.357370
998,6.495083
999,8.917054
1000,9.172263
1001,8.127395
1002,6.779985
1003,6.339009
1004,9.005299
1005,6.480729
1006,9.852884
1007,8.535524
1008,10.529122
1009,11.629052
1010,9.463749
1011,11.027996
1012,13.235156
1013,10.186969
1014,11.575281
1015,9.161556
1016,13.468175
1017,9.462407
1018,9.785871
1019,7.785112
1020,6.020380
1021,5.969240
1022,10.005569
1023,11.841045
1024,10.405860
1025,12.632890
1026,11.002763
1027,12.415300
1028,9.440166
1029,9.672784
1030,10.999831
1031,9.578718
1032,11.074681
1033,13.134702
1034,9.140974
1035,13.022509
1036,12.982872
1037,13.083893
1038,11.705842
1039,11.070906
1040,12.070479
1041,15.770280
1042,10.536916
1043,11.580218
1044,11.935608
1045,9.866892
1046,10.071809
1047,13.895628
1048,13.501030
1049,8.150003
1050,13.180277
1051,16.624239
1052,12.838015
1053,16.356253
1054,11.878201
1055,12.827526
1056,10.488800
1057,12.733573
1058,17.119572
1059,16.823922
1060,9.605744
1061,15.650579
1062,17.139844
1063,20.777545
1064,17.622791
1065,13.664247
1066,16.275844
1067,13.608412
1068,15.707196
1069,17.917314
1070,12.964086
1071,14.027475
1072,20.765748
1073,16.048932
1074,17.227835
1075,20.216896
1076,15.200431
1077,13.673929
1078,11.906067
1079,20.170712
1080,20.055888
1081,13.115236
1082,23.300599
1083,22.130788
1084,14.955608
1085,24.355254
1086,14.428158
1087,16.292192
1088,14.731660
1089,15.933106
1090,16.319254
1091,16.266635
1092,20.825029
1093,19.858218
1094,22.384879
1095,21.936348
1096,15.675319
1097,23.106661
1098,22.997416
1099,20.851122
1100,19.156051
1101,16.808447
1102,28.206130
1103,22.460738
1104,24.490542
1105,20.891636
1106,13.963452
1107,21.114096
1108,14.295666
1109,29.914456
1110,17.979843
1111,29.573435
1112,30.561520
1113,21.739136
1114,17.047098
1115,27.570091
1116,15.537306
1117,25.386640
1118,27.061154
1119,27.561288
1120,26.963603
1121,31.263996
1122,31.182685
1123,19.802125
1124,30.205858
1125,21.198521
1126,29.109272
1127,34.532222
1128,21.398866
1129,21.504432
1130,21.364529
1131,25.910362
1132,22.989758
1133,25.516799
1134,26.831694
1135,18.974764
1136,32.423105
1137,24.315567
1138,25.210094
1139,31.935129
1140,32.046040
1141,30.347399
1142,25.588476
1143,29.380087
1144,23.210027
1145,30.287498
1146,27.069747
1147,34.673272
1148,27.729841
1149,39.071417
1150,31.535854
1151,21.426444
1152,34.831957
1153,31.415815
1154,28.287338
1155,39.327434
1156,36.285330
1157,29.389335
1158,32.388758
1159,40.151346
1160,32.228868
1161,30.893069
1162,37.506898
1163,22.444551
1164,34.109481
1165,24.634012
1166,42.364292
1167,35.228379
1168,34.975709
1169,30.670656
1170,35.162407
1171,27.659359
1172,32.089957
1173,36.312133
1174,40.613183
1175,34.187137
1176,27.919346
1177,26.794915
1178,33.932420
1179,30.187431
1180,37.293935
1181,41.358845
1182,28.945812
1183,22.978480
1184,39.996621
1185,35.782428
1186,28.648689
1187,32.451935
1188,34.245556
1189,27.700242
1190,35.058860
1191,38.764339
1192,36.733962
1193,36.907467
1194,24.338970
1195,39.071909
1196,35.773183
1197,37.219589
1198,25.720396
1199,26.947009
1200,32.057849
1201,32.675940
1202,33.241132
1203,39.793529
1204,43.709859
1205,47.198555
1206,43.733864
1207,41.624984
1208,45.806707
1209,29.610723
1210,32.956486
1211,35.523046
1212,27.590852
1213,36.701289
1214,36.742991
1215,32.697945
1216,36.714589
1217,31.449875
1218,33.812352
1219,37.280347
1220,29.512523
1221,42.757444
1222,41.572986
1223,26.463908
1224,44.976163
1225,26.304253
1226,32.088493
1227,34.333237
1228,38.443057
1229,43.067735
1230,25.993414
1231,27.624352
1232,49.704376
1233,39.859796
1234,38.120400
1235,49.351941
1236,52.213807
1237,43.787521
1238,45.346979
1239,30.370461
1240,45.369554
1241,52.223118
1242,36.456313
1243,48.774145
1244,48.581957
1245,42.275781
1246,41.775335
1247,37.699338
1248,49.731287
1249,42.443711
1250,44.847314
1251,51.839559
1252,37.309748
1253,37.878848
1254,28.898120
1255,36.802004
1256,39.415679
1257,46.564488
1258,34.401024
1259,42.788284
1260,50.464749
1261,46.532111
1262,28.240198
1263,42.524897
1264,42.023842
1265,43.298984
1266,42.966277
1267,43.195610
1268,39.319439
1269,32.210995
1270,39.082870
1271,37.132669
1272,31.607908
1273,33.367241
1274,43.310371
1275,47.786536
1276,44.522311
1277,47.736850
1278,41.776557
1279,48.423422
1280,46.967411
1281,28.581213
1282,35.943351
1283,38.685862
1284,45.789731
1285,37.682320
1286,38.635743
1287,45.044733
1288,33.044220
1289,53.201751
1290,40.542938
1291,32.002728
1292,31.735626
1293,38.426480
1294,44.201910
1295,39.974433
1296,44.961526
1297,45.054231
1298,41.883665
1299,29.051362
1300,40.480945
1301,26.130659
1302,48.059918
1303,44.825075
1304,46.513757
1305,34.755319
1306,32.877593
1307,45.076535
1308,27.369885
1309,30.325037
1310,31.096251
1311,33.405352
1312,50.671055
1313,41.277255
1314,49.085118
1315,42.214241
1316,38.959514
1317,34.139558
1318,33.929756
1319,30.752146
1320,34.093164
1321,43.989101
1322,31.454136
1323,36.079615
1324,32.953025
1325,44.308064
1326,36.956189
1327,39.049882
1328,35.264841
1329,33.350717
1330,30.619309
1331,30.420246
1332,33.888482
1333,26.455158
1334,26.251865
1335,42.270055
1336,38.861876
1337,30.017215
1338,29.499662
1339,37.876144
1340,32.078937
1341,35.235483
1342,24.322073
1343,24.993737
1344,25.583118
1345,37.917972
1346,37.610356
1347,39.948144
1348,38.024240
1349,44.614120
1350,38.352544
1351,24.227123
1352,41.315632
1353,30.072718
1354,25.109022
1355,28.427282
1356,38.821429
1357,23.940931
1358,29.193224
1359,25.015550
1360,26.303493
1361,31.340796
1362,34.075434
1363,34.166272
1364,29.889374
1365,35.699330
1366,35.028125
1367,27.948131
1368,39.479923
1369,27.773194
1370,30.409230
1371,21.030549
1372,29.359951
1373,38.640874
1374,33.150224
1375,34.518783
1376,25.625667
1377,34.069793
1378,20.406590
1379,25.501766
1380,18.377375
1381,24.975771
1382,35.654270
1383,23.198849
1384,32.212703
1385,32.518889
1386,26.174093
1387,25.811610
1388,19.239509
1389,31.429576
1390,30.147350
1391,26.534388
1392,22.513418
1393,19.669405
1394,25.574960
1395,19.915969
1396,25.676094
1397,32.261657
1398,31.558975
1399,31.526392
1400,18.869874
1401,16.708728
1402,18.709905
1403,17.940254
1404,30.516873
1405,31.131056
1406,23.080840
1407,21.843790
1408,27.489162
1409,26.070541
1410,15.539966
1411,16.578674
1412,21.565999
1413,27.430382
1414,18.588461
1415,24.195313
1416,23.334813
1417,17.725305
1418,15.300612
1419,20.437546
1420,16.908117
1421,14.253539
1422,16.364701
1423,12.432867
1424,17.259806
1425,16.815870
1426,22.435498
1427,19.731772
1428,12.397593
1429,13.177443
1430,19.253035
1431,16.319653
1432,18.998048
1433,19.308554
1434,13.361833
1435,12.893076
1436,17.809728
1437,12.285017
1438,15.581686
1439,16.742010
